label,filename,exclude
tomato_healthy,5418b9ca-804d-4219-8272-805c0d78c28b___GH_HL Leaf 404.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5546f7a3-67af-432a-9a09-35f02e6cc741___GH_HL Leaf 216.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5576cac9-71e4-4ec3-96bd-9b5cfa94fef4___GH_HL Leaf 267.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,55bcfcce-70f4-4634-8107-0a8207da2b14___GH_HL Leaf 317.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,56821d0b-8d8c-47ed-9754-3c16c9c97cb8___GH_HL Leaf 286.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,568ae2e1-f63e-40f1-ac27-dac9fea86277___GH_HL Leaf 246.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,56a12dcc-cd88-47c3-97b2-8c3a33f7dba2___GH_HL Leaf 370.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,56f87203-cfd4-4e2c-b2d7-df17983d8267___GH_HL Leaf 374.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5785f4a6-39d9-40d9-bf57-2d41ed94518b___GH_HL Leaf 309.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,579cec1c-8304-4b8c-84bb-be54a7e8c93f___GH_HL Leaf 367.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,57b5d4cd-150b-4441-a535-8176fc1f97d7___GH_HL Leaf 197.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,591c89ff-a75f-4613-b06d-4f3fbf6c426c___GH_HL Leaf 435.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,598606b2-3e32-4d1d-b86e-042a14cd24d0___GH_HL Leaf 504.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,59a8b3a3-7e21-4322-befc-0d3da471bd67___GH_HL Leaf 403.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,59cc3bec-c66b-43f7-a445-42af2d7be410___GH_HL Leaf 476.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5a7de071-ba6b-4a06-a3d4-eab0abdc6ecf___GH_HL Leaf 398.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5b36f575-af3a-454c-b31f-2d4218fb5cca___GH_HL Leaf 487.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5c4d21aa-76f8-4ab7-8440-65fd3cac640b___GH_HL Leaf 263.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5c51ad21-b0e9-4b61-8980-d5e7a225b594___GH_HL Leaf 485.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5d11d60f-fb4a-4178-9594-d017a0f51b59___GH_HL Leaf 271.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5d1894ec-b384-4a2a-951c-0ef866776500___GH_HL Leaf 523.4.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5d49f9d4-e27e-4220-933a-3bef2f44c437___GH_HL Leaf 502.3.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5d5b9f07-dd6a-4927-9ca0-92945e9ad8df___GH_HL Leaf 209.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5ecf00da-161c-4e2f-a525-b9223adce0b6___GH_HL Leaf 252.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5f11bef5-6b09-4a9c-b0e1-6dfdd16f42d3___GH_HL Leaf 457.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5f887895-963a-4a96-8962-5af383dbe29a___GH_HL Leaf 425.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,5fdf7f4f-4847-4492-bda8-01995d192e75___GH_HL Leaf 405.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,622044a4-97d7-46a1-a702-2f586bb04a78___GH_HL Leaf 334.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,62e7fbf8-131f-4036-b52e-6e5c5b945b13___GH_HL Leaf 410.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,631c137e-7cd2-4923-829c-ec7cacdd2d01___GH_HL Leaf 420.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,63612a6e-c1f1-4ae1-9741-52c28b264dfa___GH_HL Leaf 464.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6398befe-9cd0-4724-b564-248d76b50b5a___GH_HL Leaf 196.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,64518a58-5c06-4a14-9ab6-2c4f71456050___GH_HL Leaf 394.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,648594b0-d275-4e4c-8872-5136e01658c2___GH_HL Leaf 183.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,64b5d77e-2b06-461d-94f9-5f15250a7e77___GH_HL Leaf 505.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6516ac80-5103-4d40-8200-af7dbdc239e7___GH_HL Leaf 202.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6555b55c-78bc-4391-88ed-65b596fc7e76___GH_HL Leaf 441.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,66534b5a-a6b7-46bb-bc09-a6bba9d9a61a___GH_HL Leaf 225.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,666598c7-f09e-4f8b-baf1-7d99e38de8c9___GH_HL Leaf 430.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,66fb848b-843a-469d-a2d2-80f0e0e7eda4___GH_HL Leaf 371.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,67549f03-2c86-44b7-9730-32d4a23287f3___GH_HL Leaf 495.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,676eaef6-b16c-4f13-a39d-86c22f64da83___GH_HL Leaf 356.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,67fb6b30-9542-4606-9438-da3e96b6a2d7___GH_HL Leaf 213.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,688c6cc1-16b4-4f4a-9491-afba5c8a64b6___GH_HL Leaf 347.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6890c333-c7d2-4d50-8734-f70b61cef213___GH_HL Leaf 447.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,68955a6d-9454-49ba-8924-a5ed69dcd820___GH_HL Leaf 276.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6900666d-da67-433d-a8bd-5a131c7ea4a9___GH_HL Leaf 467.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6949b108-03f0-4cee-b91a-bb5b23e93249___GH_HL Leaf 331.3.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,69d1a3dc-54cd-4917-99b7-a315d7932edf___GH_HL Leaf 347.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6a74d0a9-4a5e-4dc2-9e14-aeade8b0c3b2___GH_HL Leaf 400.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6a800f5d-f218-4c0b-b78b-7cedcc70a3aa___GH_HL Leaf 337.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6b53630d-c9df-4e67-a490-b1835772d9a0___GH_HL Leaf 450.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6b9b1ad6-3e75-4378-ad97-7dc9b8fa084e___GH_HL Leaf 179.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6be1ec13-6964-4706-b94a-069d4a8592cf___GH_HL Leaf 175.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6c125a79-9b14-4a91-8f03-342910c7fe57___GH_HL Leaf 433.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6ce07d35-afb2-4290-9239-ef1dcb92acd8___GH_HL Leaf 492.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6d0a4eb6-2a48-4fd6-9bb5-df05eeeb05a8___GH_HL Leaf 316.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6d1dc982-e62e-448b-85bc-63b0d8363fa0___GH_HL Leaf 328.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6d2b6ab9-dd43-446a-ae14-0fc3fb12b9ca___GH_HL Leaf 265.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6d4e6329-bb8c-417c-8d28-6241a22c0a86___GH_HL Leaf 411.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6d6f479a-d165-46b3-95d8-43c4778c23f9___GH_HL Leaf 205.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6da1cf1b-a236-4d45-a390-dac6b65c45f7___GH_HL Leaf 264.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6dca3464-9e71-4edf-9ca5-746b5eebe418___GH_HL Leaf 352.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6ddb8b0b-5d74-4381-8787-6229de8d51fc___GH_HL Leaf 378.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6e3fca10-be50-4074-ada4-3122e864d4e0___GH_HL Leaf 294.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6e41f26a-5ce7-4fba-9fb5-e6a886b55f75___GH_HL Leaf 230.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6f489b75-4fca-4aae-834d-409db790224b___GH_HL Leaf 205.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,6f6db1db-e3d1-4715-b46e-d0c64524da81___GH_HL Leaf 502.4.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,70097a25-88b2-4c9a-800b-5a978cdf4c7c___GH_HL Leaf 384.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7079935b-c669-47db-a6ae-5a12d9ccf9d7___GH_HL Leaf 331.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,709ca1e9-9c0f-4ebb-a3c1-529675210010___GH_HL Leaf 310.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,709e6c14-61e3-4157-b371-f143ca5b1fda___GH_HL Leaf 256.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,70ae81f5-0d05-4b69-a182-fa35bb3fe0ad___GH_HL Leaf 339.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,711640b7-c013-4982-a5d9-c2d1d570048a___GH_HL Leaf 378.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7141e8d1-1554-4030-85dc-be5e984eb6ef___GH_HL Leaf 471.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7181181c-b571-4cf0-80c3-c52bd785ccf9___GH_HL Leaf 218.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7188d286-5201-40b6-925a-52af6e6c7c03___GH_HL Leaf 479.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,71967e69-6356-49c1-81ce-624792b4d964___GH_HL Leaf 315.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,71d75a62-1278-4092-aec5-5749c737eaa2___GH_HL Leaf 513.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,724de01c-90cd-48e7-9360-749bb5b4713b___GH_HL Leaf 271.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,729ddd12-6c56-4f8d-bf95-ce3a066c9f29___GH_HL Leaf 188.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,739d1e6a-f835-4ff4-ab1c-33946def661a___GH_HL Leaf 219.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,750a42ee-b73f-4137-934d-501b311a5528___GH_HL Leaf 330.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,757dc01f-63b5-47aa-b15d-37cbb3f8e76c___GH_HL Leaf 184.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7620a603-c3cd-4893-9481-901c9950bb00___GH_HL Leaf 263.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7627db62-eca7-44fd-8b81-b818575821aa___GH_HL Leaf 356.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,768fcdcd-089b-4108-bda6-fef4decf8944___GH_HL Leaf 455.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,77c978a3-7285-4d36-a858-1b77729020b7___GH_HL Leaf 462.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7853cc96-2ac8-479e-83f5-353b88a351a2___GH_HL Leaf 514.3.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7864a688-3ee0-4ddc-83e8-6edb177dd6bf___GH_HL Leaf 193.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7890f4dc-0c55-454b-ab23-3b25d3d973c4___GH_HL Leaf 366.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,78c0dc05-0bac-43fd-81b5-b10b61f666cd___GH_HL Leaf 481.5.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,798fdd0c-27d2-4e72-a359-bd00208e8b1a___GH_HL Leaf 207.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,79e298b2-32c5-40c6-abb7-67bb7f174751___GH_HL Leaf 391.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,79e38a3e-8170-44e3-a7ce-e00bbbcf24dc___GH_HL Leaf 460.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7a73a7f9-27e3-4898-be48-97ddcaa094a4___GH_HL Leaf 381.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL Leaf 489.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7c879fc2-09b8-47ab-af57-2508cc854861___GH_HL Leaf 380.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7ce1f8c1-1542-4d7b-be27-11e29d572283___GH_HL Leaf 508.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7d76aa96-b29e-4a60-a3e7-bd489f5a79b2___GH_HL Leaf 176.3.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7de93009-6180-4027-8779-76947cda3e2f___2700323949_95aa2eaa01_o.jpg,missing_or_ambiguous_leaf_group
tomato_healthy,7e3c7e5d-172c-4a25-ad05-2b32e49c7bd2___GH_HL Leaf 387.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7ee078a8-218e-4ebf-8935-ec9f844ab744___GH_HL Leaf 212.9.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7f58b2c9-3a62-402f-80d8-4a9aef9203ea___GH_HL Leaf 411.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7f5c8018-c4c3-4471-aa30-defe910ea3d9___GH_HL Leaf 444.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,7f7b6cff-3d29-45ad-a0df-56f568289be9___GH_HL Leaf 506.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,81382c17-1a00-4597-87e4-2e674d38d6d2___GH_HL Leaf 269.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8140c767-937d-450c-8070-2936aeb73834___GH_HL Leaf 439.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,81453f31-6152-44e0-bfaf-fcd1336fc064___GH_HL Leaf 479.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,81a4e19e-bbcd-4029-8a4f-ae97afe0cdcb___GH_HL Leaf 323.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,82a343d3-1a57-4190-b0d7-8e8c88e832a7___GH_HL Leaf 306.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,82a3d470-940b-431f-9d79-3963b4e41028___GH_HL Leaf 475.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,82b63dfc-d0b6-4bb3-afc4-db8d61476b10___GH_HL Leaf 415.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,839daf12-8d8b-478e-b214-2d5dd0fa509a___GH_HL Leaf 445.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,83fa8d6f-4c08-46bf-b4cf-7a33d4fe0031___GH_HL Leaf 180.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,84991306-21f6-41fb-a723-0c7ba1dac9d3___GH_HL Leaf 199.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,84b9dbb3-98bb-48b0-893f-74627840a2b9___GH_HL Leaf 225.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,84cbb98b-5c2f-4367-8d78-52be491e66bd___GH_HL Leaf 336.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,86a7487a-e9a1-413c-b8ad-6dfacf9c0b2a___GH_HL Leaf 413.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,878c1a99-3224-4b99-87e5-2a2c497909ca___GH_HL Leaf 274.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,87a77f4d-38bd-42dc-bdd3-5f2a1fa95ca7___GH_HL Leaf 469.3.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,87d30769-5aea-4648-8105-788267115242___GH_HL Leaf 414.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,87f08e15-5b2d-4d01-b83b-fd958eba02d4___GH_HL Leaf 434.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8809940a-a097-4488-9e49-3ffdc10d8d9a___GH_HL Leaf 245.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8811ef44-071b-430a-a0a4-989bf7668582___GH_HL Leaf 193.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,883b7c13-7aef-4ae9-bd70-065a16226e9d___GH_HL Leaf 170.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8858ed06-2e1b-4a4a-bd16-e4425ae62312___GH_HL Leaf 523.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,886c81aa-0494-4dd7-adc5-301af73df1f7___GH_HL Leaf 215.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8887e457-f477-426d-bcf7-a6e7d43d42c1___GH_HL Leaf 296.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8934ec44-9624-4e9e-af58-29ec2f1d88a7___GH_HL Leaf 494.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,89662229-ef90-4f4a-ac7a-74542f88377d___GH_HL Leaf 495.3.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,89787310-40fb-4d46-9b4b-5f8426e26ccf___GH_HL Leaf 442.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,89ecd925-23ef-4bfe-8c55-cad05161aca2___GH_HL Leaf 236.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8a4dc6f9-2f54-4bdd-957f-d9fb709e1b26___GH_HL Leaf 302.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8a9afef1-d6fb-4ea5-a386-2236521b2a32___GH_HL Leaf 234.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8accf0ce-a43d-449c-86fb-e327fb6ab2c9___GH_HL Leaf 241.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8b94be33-e461-4004-8891-0a69598cea6b___GH_HL Leaf 223.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8c4cf935-765a-4689-a093-08e8c64fb124___GH_HL Leaf 369.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8c5dbb8f-90fb-4ec7-9563-11e54723687e___GH_HL Leaf 190.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8cc9bd20-8bc9-49c2-bef6-5d43644e7216___GH_HL Leaf 459.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8ccf22b2-53fe-4886-b88d-d65aa0cf7252___GH_HL Leaf 196.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8d39c92d-db17-4a32-a350-1fa670fe2268___GH_HL Leaf 224.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8d3c1a28-27a6-4376-9390-2372dadb7264___GH_HL Leaf 395.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8d4a3b2d-bcef-4861-a0a0-c3cb0a1990ce___GH_HL Leaf 204.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8d78a34f-1777-4bd8-a925-795c57c11787___GH_HL Leaf 429.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8db2e3c6-c5d9-41ec-9977-7b1a71964f24___GH_HL Leaf 501.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8e117b61-5360-49c8-aa55-4e90f8fae129___GH_HL Leaf 261.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8e152ac8-9de2-4f59-a527-bf86d400f184___GH_HL Leaf 482.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8e6025ac-c6d3-412a-9fec-946247f6ca08___GH_HL Leaf 461.3.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8ea80484-4e70-4a51-bbc2-213cfedd4f59___GH_HL Leaf 341.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8ed42b66-acb0-42d9-a1d8-f624573e07d0___GH_HL Leaf 212.8.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8ee7fa28-296c-4cf0-970b-d2015b1b75e8___GH_HL Leaf 327.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,8f3da0fb-90a0-4eac-b065-822895c41c54___GH_HL Leaf 265.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,902d49e5-febf-4970-b0fb-99a57e8e284b___GH_HL Leaf 179.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,918886d9-62bf-46a4-97f9-0afe76641b25___GH_HL Leaf 365.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9268e1da-3fc4-49b1-8fcb-3f0d8957114a___GH_HL Leaf 277.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,92c06519-cec4-4091-9ae1-5ea8b56c89cd___GH_HL Leaf 525.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,93228670-1f62-4e23-8993-a488ff7068c0___GH_HL Leaf 257.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,933b7a1c-5015-48df-8c2d-b7fdf918a4db___GH_HL Leaf 490.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9397ecfe-6f1f-47cf-8549-43711ec0e734___GH_HL Leaf 213.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,93d00575-64fc-4cb6-93c1-91be73a0b90c___GH_HL Leaf 313.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,95706580-86d7-49c2-be2e-66f19331c731___GH_HL Leaf 335.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,95973ed9-f9a8-4c71-b232-432f61020fe3___GH_HL Leaf 412.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,961e5369-8899-4d35-a83c-82eb55c2a848___GH_HL Leaf 188.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9630e186-4b6c-492b-b450-a30bd7fd7fcb___GH_HL Leaf 322.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9662364c-aaba-45e3-b907-10792d60578c___GH_HL Leaf 220.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,96d85e53-b980-42f7-8e3d-cd6f7ec9c287___GH_HL Leaf 520.5.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9721c76f-52cc-4a63-a465-4cc32974806c___GH_HL Leaf 431.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,973c9431-f521-462d-82fa-442196087ca8___GH_HL Leaf 204.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,98e0a217-023f-45ad-a1b7-3719a5fdea49___GH_HL Leaf 283.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,99fcb52b-0e4f-47a6-b350-1d49d26bc649___GH_HL Leaf 298.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9a5d3900-8707-4088-8ec0-1fad45d8bd11___GH_HL Leaf 339.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9a97f632-a6a4-4a7e-9a82-90167fdf8fff___GH_HL Leaf 181.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9ae93bcc-5cfb-4407-a711-de800fb2853a___GH_HL Leaf 519.4.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9b0e031b-27c2-4c62-8923-ccc3ce5a4048___GH_HL Leaf 401.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9b5626b0-ea1d-45d0-bc41-c898f7253a75___GH_HL Leaf 315.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9b8f108a-010b-4b8b-98ea-b30cbf62b805___GH_HL Leaf 349.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9bda0790-8cb2-4dce-8b8a-debdbd08a67d___GH_HL Leaf 388.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9be696de-84ac-4275-b9b0-a6a54e8a1813___GH_HL Leaf 244.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9c3ad610-7677-4f3c-9646-88069e0c61cb___GH_HL Leaf 449.2.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9d197d8a-3f35-401a-8aa4-39f7e69d05c5___GH_HL Leaf 326.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9dcb8870-47cb-4816-bb88-a435b5844cf6___GH_HL Leaf 207.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9ed00c97-7867-4e6f-a274-f2bad77ecfaf___GH_HL Leaf 515.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,9f1704fc-28ae-4e27-a6f3-885811ea80e2___GH_HL Leaf 260.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a0285527-98c1-40b7-992b-404644387ad8___GH_HL Leaf 509.4.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a2317e6a-8548-432c-b69f-0f6daada41fa___GH_HL Leaf 469.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a261cf1c-0bf5-4dec-b796-5dfe2ab0ee1b___GH_HL Leaf 322.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a37b6334-5748-413a-9c7d-85c3ac8edee8___GH_HL Leaf 260.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a3e61ed6-3c67-48d7-af39-9a69b2c5c7bc___GH_HL Leaf 250.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a4dea30d-6551-4107-bba6-1390e74b6b0b___GH_HL Leaf 261.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a54804c7-1bc2-439a-a09f-3d1a6ce81856___GH_HL Leaf 309.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a5de43e7-fc2f-4a14-a8e6-c0f2f94c84f1___GH_HL Leaf 434.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a5e54e01-2cd5-482a-bfba-8728ca32473c___GH_HL Leaf 426.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a6e38349-62a4-43e6-bf92-84bc17e6d8eb___GH_HL Leaf 485.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a7c3088b-6aeb-4e8c-97dd-4661a4cacc38___GH_HL Leaf 186.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,a8264fd4-d1e7-4114-b1e1-51b0f141db03___GH_HL Leaf 243.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,ab1658d8-ef48-4068-b2b5-ce49fb3d06c0___GH_HL Leaf 397.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,ab43ead0-0a4c-4069-8c29-43310eb145e1___GH_HL Leaf 419.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,ac249839-fe21-45cd-9e09-f0023fa7ee3a___GH_HL Leaf 273.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,ad8359a4-48b9-4469-a012-ed9b220de38e___GH_HL Leaf 285.1.JPG,missing_or_ambiguous_leaf_group
tomato_healthy,adc79be8-ca9e-4cf7-b62c-453e0e5fbdec___GH_HL Leaf 307.1.JPG,missing_or_ambiguous_leaf_group
